interaction_id,user_id,hackathon_id,type,timestamp,text
I03171,U0596,H012,discord_message,2025-03-23T16:23:44,"demo script is in the shared doc, please read it before we rehearse"
I03172,U0596,H011,workshop_attended,2025-02-15T09:57:16,
I03173,U0596,H003,question,2024-04-01T09:07:34,Are teams allowed to be four people or is three the cap this time?
I03174,U0596,H003,discord_message,2024-04-08T21:18:46,"i am taking the ingestion path, you take the UI, lets not touch the same files"
I03175,U0596,H003,discord_message,2024-04-16T15:56:23,"pushing the fix now, pull before you touch the retrieval service"
I03176,U0596,H012,answered_question,2025-04-07T16:42:52,"For offline auth just stub it and say so, nobody marks you down for that."
I03177,U0596,H010,question,2025-01-24T22:28:02,What happens if our deployment goes down during judging?
I03178,U0596,H011,comment,2025-02-02T15:03:36,"Our team is two people short, DM me if you want to join a GenAI track build."
I03179,U0596,H012,comment,2025-03-30T21:42:58,"Judging felt fair this time, the rubric being published in advance helped a lot."
I03180,U0596,H010,question,2025-01-20T10:59:50,Is there a template for the submission writeup anywhere?
I03181,U0596,H011,discord_message,2025-02-03T23:14:02,anyone awake? stuck on a merge conflict in the schema file
I03182,U0598,H020,question,2026-02-25T14:41:19,What happens if our deployment goes down during judging?
I03183,U0598,,question,2026-07-14T21:03:14,"Is there a rate limit on the embeddings endpoint, and if so what is it?"
I03184,U0598,,discord_message,2025-10-05T11:24:28,anyone awake? stuck on a merge conflict in the schema file
I03185,U0598,H020,discord_message,2026-03-04T15:48:24,anyone awake? stuck on a merge conflict in the schema file
I03186,U0598,,discord_message,2026-07-08T13:43:14,"last commit before freeze, do not push anything after this"
I03187,U0598,H020,discord_message,2026-02-20T22:28:32,"the api key rotated, new one is in the env file on the shared drive"
I03188,U0598,H015,question,2025-07-21T16:34:16,Are teams allowed to be four people or is three the cap this time?
I03189,U0599,H021,workshop_attended,2026-04-10T10:38:44,
I03190,U0599,H021,workshop_attended,2026-04-04T10:11:57,
I03191,U0599,,discord_message,2025-05-31T11:27:43,"i am taking the ingestion path, you take the UI, lets not touch the same files"
I03192,U0599,H021,workshop_attended,2026-04-11T11:19:16,
I03193,U0599,H021,comment,2026-04-05T09:44:09,"Great talk on vector databases, the part about hybrid retrieval was the useful bit."
I03194,U0599,H021,discord_message,2026-03-24T13:27:14,"we are cutting the matchmaking feature, no time"
I03195,U0599,H012,question,2025-04-06T20:34:59,"How long do we get for the demo, including questions?"
I03196,U0599,H021,answered_question,2026-04-09T23:48:54,"The cap is four this time, it changed from last edition."
I03197,U0601,H021,question,2026-04-04T14:46:58,Can we use a pre-existing repo as a starting point or does everything have to be written here?
I03198,U0601,,comment,2026-06-07T13:04:50,"Our team is two people short, DM me if you want to join a GenAI track build."
I03199,U0601,H021,question,2026-04-07T22:51:45,Can we use a pre-existing repo as a starting point or does everything have to be written here?
I03200,U0601,,profile_update,2026-05-24T15:24:11,
I03201,U0602,H009,discord_message,2024-12-05T13:53:10,"the api key rotated, new one is in the env file on the shared drive"
I03202,U0602,H009,discord_message,2024-11-26T11:23:21,"demo script is in the shared doc, please read it before we rehearse"
I03203,U0602,,comment,2026-06-25T14:07:57,Third hackathon here and the organisation keeps getting better.
I03204,U0603,H022,discord_message,2026-05-18T22:14:21,"moving our table to near the power outlets, we are at 22 now"
I03205,U0603,H022,comment,2026-05-09T18:41:37,"Great talk on vector databases, the part about hybrid retrieval was the useful bit."
I03206,U0604,H012,workshop_attended,2025-04-03T17:51:39,
I03207,U0604,H012,answered_question,2025-03-29T18:18:32,"You can be on two teams but you can only win once, which they enforce."
I03208,U0604,H003,comment,2024-04-16T08:55:07,"Our demo broke live and we still placed, so do not panic if yours does."
I03209,U0604,H012,workshop_attended,2025-04-01T17:12:02,
I03210,U0604,,question,2024-07-07T20:34:13,What is the best way to handle auth for a demo that has to work offline?
I03211,U0605,H022,question,2026-05-21T18:27:14,What happens if our deployment goes down during judging?
I03212,U0605,,answered_question,2026-07-31T17:39:52,"Free tier handles that node count fine, but create your indexes before bulk loading."
I03213,U0605,H022,question,2026-05-19T22:28:13,"How long do we get for the demo, including questions?"
I03214,U0605,H022,comment,2026-05-26T12:37:32,Really liked that the results were announced with the score breakdown.
I03215,U0605,H022,discord_message,2026-05-08T11:48:50,"last commit before freeze, do not push anything after this"
I03216,U0607,,comment,2026-09-03T22:26:23,Finally got the deployment working. The build was failing because of a Node version mismatch.
I03217,U0607,H022,answered_question,2026-05-22T20:14:06,You can augment the dataset as long as you declare the extra sources.
I03218,U0607,H022,answered_question,2026-05-23T10:25:33,"For offline auth just stub it and say so, nobody marks you down for that."
I03219,U0607,,question,2026-08-13T12:51:00,Can we use a pre-existing repo as a starting point or does everything have to be written here?
I03220,U0607,H022,comment,2026-05-24T11:29:16,"Judging felt fair this time, the rubric being published in advance helped a lot."
I03221,U0609,H004,answered_question,2024-05-27T11:26:25,"If your deployment dies they will let you show a recording, but tell them beforehand."
I03222,U0609,,comment,2026-08-13T17:09:11,"Our demo broke live and we still placed, so do not panic if yours does."
I03223,U0609,,answered_question,2024-07-24T11:52:24,"You can be on two teams but you can only win once, which they enforce."
I03224,U0609,H004,discord_message,2024-05-25T09:20:08,"going to sleep for 90 minutes, ping me if the build breaks"
I03225,U0613,,answered_question,2025-01-11T10:38:46,"If your deployment dies they will let you show a recording, but tell them beforehand."
I03226,U0613,H009,question,2024-12-12T08:05:35,Is model fine-tuning allowed or is it inference only?
I03227,U0613,,discord_message,2025-10-16T08:50:24,"found the bug, it was a timezone thing in the date parsing"
I03228,U0613,H009,comment,2024-12-01T19:24:37,Anyone have a spare USB-C charger? Ours walked off.
I03229,U0613,H010,profile_update,2025-01-04T19:52:29,
I03230,U0613,H010,answered_question,2025-01-13T13:09:00,"Judges look at the running product first, code only if they have doubts."
I03231,U0616,,question,2025-06-14T17:46:58,Can we use a pre-existing repo as a starting point or does everything have to be written here?
I03232,U0616,H009,comment,2024-12-02T16:25:59,"Reminder that the submission deadline is 6pm not 8pm, it changed on the Discord."
I03233,U0616,H024,workshop_attended,2026-07-25T22:40:24,
I03234,U0616,H008,question,2024-10-22T15:42:11,Does anyone know if the AuraDB free tier can handle a few hundred thousand nodes?
I03235,U0616,H021,workshop_attended,2026-04-14T21:26:12,
I03236,U0616,,comment,2025-09-16T12:01:58,"The graph database workshop was much better than I expected, worth the hour."
I03237,U0616,H024,question,2026-07-30T15:22:31,Do judges want to see the code or just the running product?
I03238,U0616,H009,answered_question,2024-12-02T11:18:57,Fine-tuning is allowed. Two teams did it last year.
I03239,U0617,,comment,2026-03-12T15:47:56,"Great talk on vector databases, the part about hybrid retrieval was the useful bit."
I03240,U0618,,answered_question,2025-01-01T15:54:45,Fine-tuning is allowed. Two teams did it last year.
I03241,U0618,H009,comment,2024-11-30T10:38:45,"The graph database workshop was much better than I expected, worth the hour."
I03242,U0618,H009,workshop_attended,2024-11-21T19:49:25,
I03243,U0619,H012,workshop_attended,2025-03-13T19:52:58,
I03244,U0619,,discord_message,2025-08-18T16:14:56,"found the bug, it was a timezone thing in the date parsing"
I03245,U0619,H020,comment,2026-02-06T11:21:57,Anyone else getting a 429 from the sponsor API? Third time in ten minutes.
I03246,U0619,H012,discord_message,2025-03-12T08:24:00,"moving our table to near the power outlets, we are at 22 now"
I03247,U0619,H012,question,2025-03-13T08:21:29,"What counts as ""using"" the sponsor tech for the prize track?"
I03248,U0620,H018,answered_question,2025-11-24T17:37:21,You can augment the dataset as long as you declare the extra sources.
I03249,U0620,H018,profile_update,2025-11-11T20:39:03,
I03250,U0620,H018,discord_message,2025-12-01T20:23:28,"we are cutting the matchmaking feature, no time"
I03251,U0620,H018,profile_update,2025-11-07T23:59:29,
I03252,U0620,H018,answered_question,2025-11-21T21:21:36,"Yes, self-hosted counts for the prize track, it was confirmed on the Discord at 11am."
I03253,U0620,,question,2026-07-11T17:32:14,Is model fine-tuning allowed or is it inference only?
I03254,U0624,H013,profile_update,2025-05-10T09:35:07,
I03255,U0624,H018,profile_update,2025-11-11T15:30:35,
I03256,U0624,H013,workshop_attended,2025-05-14T12:45:37,
I03257,U0624,H013,discord_message,2025-05-18T15:23:01,"we are cutting the matchmaking feature, no time"
I03258,U0624,H018,question,2025-11-28T15:55:19,Is there a template for the submission writeup anywhere?
I03259,U0624,,profile_update,2026-05-27T12:56:58,
I03260,U0624,H018,profile_update,2025-11-05T10:15:24,
I03261,U0625,H021,discord_message,2026-04-10T12:05:53,"going to sleep for 90 minutes, ping me if the build breaks"
I03262,U0625,H006,profile_update,2024-08-04T23:08:27,
I03263,U0625,H004,answered_question,2024-05-13T11:37:46,Fine-tuning is allowed. Two teams did it last year.
I03264,U0625,,comment,2026-03-06T20:02:18,"Our team is two people short, DM me if you want to join a GenAI track build."
I03265,U0626,H006,workshop_attended,2024-07-25T11:24:52,
I03266,U0626,H001,comment,2024-01-18T21:42:51,Anyone else getting a 429 from the sponsor API? Third time in ten minutes.
I03267,U0626,H006,discord_message,2024-08-15T12:05:06,"found the bug, it was a timezone thing in the date parsing"
I03268,U0626,H001,comment,2024-01-10T21:15:28,The mentor feedback on scoping was the single most useful thing this weekend.
I03269,U0626,H006,comment,2024-08-02T21:25:05,"The graph database workshop was much better than I expected, worth the hour."
I03270,U0627,H023,workshop_attended,2026-07-15T19:03:41,
I03271,U0627,H023,discord_message,2026-07-07T09:52:35,"the api key rotated, new one is in the env file on the shared drive"
I03272,U0627,H023,question,2026-07-15T09:48:06,Is the dataset they provided allowed to be augmented with external data?
I03273,U0627,,comment,2024-12-31T20:41:48,Third hackathon here and the organisation keeps getting better.
I03274,U0627,H011,comment,2025-02-04T22:20:41,Third hackathon here and the organisation keeps getting better.
I03275,U0627,H023,answered_question,2026-06-27T08:26:32,"If your deployment dies they will let you show a recording, but tell them beforehand."
I03276,U0627,H015,question,2025-07-25T18:18:28,Do judges want to see the code or just the running product?
I03277,U0627,H011,workshop_attended,2025-02-25T17:28:44,
I03278,U0627,,discord_message,2026-06-26T21:58:50,"found the bug, it was a timezone thing in the date parsing"
I03279,U0627,H016,profile_update,2025-09-02T15:48:04,
I03280,U0627,,workshop_attended,2025-04-11T13:46:56,
I03281,U0629,H017,discord_message,2025-10-08T21:50:20,"rehearsed twice, we are at 3:10 so we need to cut about twenty seconds"
I03282,U0629,H020,comment,2026-02-13T17:23:19,"Reminder that the submission deadline is 6pm not 8pm, it changed on the Discord."
I03283,U0629,,answered_question,2026-05-15T13:09:36,Pre-existing repos are allowed if you declare them and the new work is clearly separable.
I03284,U0629,H020,answered_question,2026-02-15T22:23:33,Fine-tuning is allowed. Two teams did it last year.
I03285,U0629,H020,answered_question,2026-02-24T13:35:19,"Judges look at the running product first, code only if they have doubts."
I03286,U0629,H017,comment,2025-10-15T08:25:53,"Reminder that the submission deadline is 6pm not 8pm, it changed on the Discord."
I03287,U0629,,comment,2026-04-22T20:39:11,The mentor feedback on scoping was the single most useful thing this weekend.
I03288,U0629,,discord_message,2026-04-27T13:23:01,"i am taking the ingestion path, you take the UI, lets not touch the same files"
I03289,U0629,H017,question,2025-09-29T16:59:17,Is there a template for the submission writeup anywhere?
I03290,U0629,,question,2025-01-13T08:49:10,Can we use a pre-existing repo as a starting point or does everything have to be written here?
I03291,U0630,H016,answered_question,2025-09-06T20:39:06,"Free tier handles that node count fine, but create your indexes before bulk loading."
